x001,x002,x003,x004,x005,x006,x007,x008,x009,x010,x011,x012,x013,x014,x015,x016,x017,x018,x019,x020,x021,x022,x023,x024,x025,x026,x027,x028,x029,x030,x031,x032,x033,x034,x035,x036,x037,x038,x039,x040,x041,x042,x043,x044,x045,x046,x047,x048,x049,x050,x051,x052,x053,x054,x055,x056,x057,x058,x059,x060,x061,x062,x063,x064,x065,x066,x067,x068,x069,x070,x071,x072,x073,x074,x075,x076,x077,x078,x079,x080,x081,x082,x083,x084,x085,x086,x087,x088,x089,x090,x091,x092,x093,x094,x095,x096,x097,x098,x099,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151,x152,x153,x154,x155,x156,x157,x158,x159,x160,x161,x162,x163,x164,x165,x166,x167,x168,x169,x170,x171,x172,x173,x174,x175,x176,x177,x178,x179,x180,x181,x182,x183,x184,x185,x186,x187,x188,x189,x190,x191,x192,x193,x194,x195,x196,x197,x198,x199,x200,x201,x202,x203,x204,x205,x206,x207,x208,x209,x210,x211,x212,x213,x214,x215,x216,x217,x218,x219,x220,x221,x222,x223,x224,x225,x226,x227,x228,x229,x230,x231,x232,x233,x234,x235,x236,x237,x238,x239,x240,x241,x242,x243,x244,x245,x246,x247,x248,x249,x250,x251,x252,x253,x254,x255,x256,x257,x258,x259,x260,x261,x262,x263,x264,x265,x266,x267,x268,x269,x270,x271,x272,x273,x274,x275,x276,x277,x278,x279,x280,x281,x282,x283,x284,x285,x286,x287,x288,x289,x290,x291,x292,x293,x294,x295,x296,x297,x298,x299,x300,x301,x302,x303,x304,y
1194313,138,31,103,138,0,1,1,0,1,0,0,4,11,17,5,12,6,4,12,3,4,2,2,1,1,1,3,2,5,3,0,0,1,3,3,0,0,1,3,0.6854,20500,6449,10500,124,0,0,0,0,1,0,1,0,1,0,0,0.8104,0.4874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,2,1,0,0,1,1,14051,8510,10500,6449,138,100,120,0,0,,0,1,1,1,1,1,1,3,1,0,3,1,124,124,124,69926,0.731,1,1,1,1,9216,31,31,31,0.5873,1,1,1,0.2518,93193,0,,0,0,0,93193,0,93193,1,1,1,1,0,1,31,31,31,9216,79142,0.5873,0,,9216,0.5873,1,1,1,0,,0,,745
1669136,,,,128,1,0,0,0,0,0,0,0,3,3,0,3,3,0,1,0,1,0,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1500,1500,0,0,0,0,0,0,0,0,0,0,1,,,5,0,0,1,2,3,4,1,0,0,0,0,0,1,5,1,3185,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1799,1799,1500,0,,,,1,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0628,1799,1799,1.1993,0,0,0,0,0,0,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,505
1552540,70,15,50,159,0,0,0,1,0,2,3,3,6,15,4,11,6,3,3,2,1,1,5,1,1,1,7,3,3,2,0,0,0,0,2,0,0,0,0,0.0536,43800,41451,25500,18300,2,0,0,0,0,0,0,0,0,0,0,0.0921,0.0259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,0,0,0,2349,1687,25500,41451,70,53,61.5,0,0,,0,1,0,1,1,1,1,7,1,0,1,0,15,15,15,189368,0.9351,1,1,1,0,0,,,,,0,0,0,0.1397,201667,0,,0,0,0,201667,0,201667,1,1,1,1,0,1,65,65,65,9950,199318,1.4686,0,,9950,1.4686,1,1,1,0,1,9950,1.4686,798
1309135,6,6,6,103,1,1,2,0,0,0,0,2,0,4,1,3,3,1,2,1,2,1,2,0,0,1,0,0,2,17,4,8,11,14,10,1,4,6,7,0.4656,1250,668,1250,450,0,0,0,0,1,0,0,0,0,0,0,0.4656,0.4656,6,0,1,1,2,4,6,0,0,0,0,0,0,0,2,0,5450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,582,582,1250,668,6,6,6,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.2217,582,0,,0,0,0,582,0,582,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,599
1233367,9,3,6,9,0,1,2,0,0,0,0,0,0,2,2,0,2,2,1,1,1,1,1,0,1,1,0,1,1,7,0,1,2,6,4,0,1,2,3,0.9,200,20,200,200,0,0,0,0,0,0,0,0,1,0,0,0.9,0.9,4,0,0,0,2,4,4,0,0,0,0,0,0,0,4,0,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,180,180,200,20,3,3,3,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,12953,9,9,9,0.9691,1,1,1,0.9681,13133,0,,0,0,0,13133,0,13133,1,1,1,1,0,1,9,9,9,12953,12953,0.9691,0,,12953,0.9691,1,1,1,0,,0,,524
1528137,114,2,41,132,0,1,2,1,4,1,0,0,2,10,3,7,7,3,6,2,3,2,2,1,0,1,1,0,4,17,0,4,4,9,8,0,2,2,5,1.0332,602,-20,400,150,0,0,0,0,0,0,0,0,0,1,2,1.0666,1,2,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,4564,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,57,1,1,0,0,0,0,0,2,1,0,0,1,34,2,3,3,4,4,4,6,18,23,34,2,2,2,5,5,2,3,15,19,30,0,0,2,2,2,0,1,13,14,25,0,1,11,12,23,0,2,1,1,1,1,1,1,5,3,5,17,22,33,0,,0,0,0,0,0,4,0,0,3,3,4,2,0,0,2,2,2,0,3,1,1,0,1,37,3,5,5,6,6,6,9,21,26,37,3,3,3,6,6,3,4,16,20,31,0,0,2,2,2,0,1,13,14,25,0,1,11,12,23,1,1,0,0,0,0,0,0,1,1,2,1164,542,400,-20,8,2,5,5,0,,0,1,1,1,1,1,1,1,1,1,5,1,114,114,114,87442,1.3452,1,1,1,0,0,,,,,0,0,0,1.2929,89491,88869,1.327,1,1,2,88064,87762,302,1,1,1,0,0,9,,,,0,87442,,0,,0,,1,1,1,0,,0,,426
975141,86,19,60,113,1,0,0,1,0,5,4,6,1,17,6,11,4,4,14,4,2,2,3,0,1,1,0,2,8,2,0,0,0,0,1,0,0,0,0,0.7065,17900,5252,11500,124,0,1,0,0,0,0,0,1,0,1,0,0.924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.75,3,2,2,2,0,0,0,0,0,12648,6930,11500,5252,86,45,66,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,1,23359,19,19,19,0.7641,1,1,1,0.351,39551,0,,0,0,0,39551,0,39551,1,1,1,2,0,1,77,19,48,26903,26903,0.7287,0,,26903,0.7287,1,1,1,0,,0,,684
951825,70,15,46,374,0,0,0,1,0,1,2,0,4,8,4,4,5,4,3,2,3,2,2,1,1,1,3,2,2,3,0,0,0,1,2,0,0,0,1,0.0488,6000,5707,5000,1000,2,0,0,0,0,0,0,0,0,0,0,0.0548,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,293,274,5000,5707,70,65,67.5,0,0,,0,1,1,1,1,1,1,3,1,0,2,1,36,36,36,66769,0.9538,1,1,1,1,10748,15,15,15,0.7373,1,1,1,0.3257,77810,0,,0,0,0,77810,0,77810,1,1,1,1,0,1,15,15,15,10748,77517,0.7373,0,,10748,0.7373,1,1,1,0,,0,,775
1246530,83,30,58,221,0,0,0,0,5,3,4,1,5,18,6,12,6,3,14,5,2,2,1,1,0,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0.5534,16300,7279,7000,300,1,0,0,0,0,1,0,2,0,1,0,0.9389,0.0343,3,0,0,1,3,3,3,0,0,0,0,0,0,0,3,0,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,26,0,0,1,1,7,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,1,1,0,0,0,0,0,9021,3752,7000,7279,83,30,59.3999,1,0,,0,1,1,1,1,0,1,2,0,0,2,2,,,,0,,0,0,0,0,0,,,,,0,0,0,0.058,9557,0,0,0,0,0,9557,1773,7784,1,1,1,1,0,1,56,56,56,536,536,0.0541,0,,536,0.0541,1,1,1,0,,0,,665
1197913,277,9,118,288,0,1,2,3,0,2,2,0,10,19,5,14,7,3,13,4,3,2,4,1,1,1,1,3,10,1,0,1,1,1,1,0,1,1,1,0.0228,40900,39966,41884,300,3,0,0,0,0,0,0,0,0,0,0,0.0555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,0,0,0,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.75,0.75,4,4,4,4,1,0,0,1,2,934,555,20500,39966,166,9,78.75,0,0,,0,1,1,1,1,1,1,2,1,0,2,1,277,277,277,23358,0.3892,1,1,1,0,0,,,,,0,0,0,0.0836,24292,0,,0,0,0,24292,23358,934,1,1,1,0,0,4,,,,0,23358,,0,,0,,0,0,0,0,,0,,811
1641355,,,,13,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.774,887,887,1.774,0,0,0,0,0,0,1,1,1,0,0,9,,,,0,0,,0,,0,,1,1,1,0,,0,,445
1389999,,,,44,1,0,0,1,0,1,0,0,0,2,0,2,2,0,2,0,2,0,0,0,0,1,0,0,1,2,0,0,1,2,2,0,0,1,2,,0,0,300,300,0,0,0,0,0,0,0,1,0,0,0,,,6,0,0,0,1,6,6,0,0,0,0,0,0,0,5,0,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,261,216,300,0,,,,2,0,,0,0,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.7111,261,261,0.7111,0,0,0,0,0,0,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,448
1260728,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,524
860195,108,108,108,108,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,4,1,1,3,3,3,1,1,2,2,,15000,0,15000,15000,0,0,0,0,0,0,0,0,0,0,0,,,19,0,2,4,4,18,19,0,0,0,0,0,0,0,15,0,10736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,,15000,0,108,108,108,0,0,,0,1,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,532
1334013,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,2,2,0,1,2,2,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,5,0,0,0,0,1,4,2,0,0,0,0,0,1,5,2,1650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,517
88243,391,158,241,529,0,0,0,0,0,0,0,0,5,5,3,2,3,2,5,3,3,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.1518,29500,13147,15200,124,1,1,0,0,0,0,0,0,0,0,0,0.1565,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666,0.6666,2,2,2,2,2,0,0,0,0,2353,2332,15200,13147,391,158,241,0,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0763,2353,0,,0,0,0,2353,0,2353,1,1,1,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,805
887565,282,29,155,313,0,0,0,0,1,7,0,4,7,19,2,17,5,2,17,2,3,2,2,0,1,1,0,2,8,1,0,0,0,1,1,0,0,0,1,0.0883,8300,7567,12550,100,0,0,0,0,0,0,0,0,0,1,0,0.9162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1,1,1,0,0,0,0,0,733,733,12550,7567,282,29,155.5,1,1,0.9162,733,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.0087,733,733,0.9162,1,1,1,733,733,0,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,820
950486,62,1,26,171,0,1,2,3,7,1,2,1,5,21,8,13,7,6,15,4,3,3,5,1,1,1,1,2,6,1,0,0,0,0,1,0,0,0,0,0.2829,29900,21441,15500,0,1,1,0,0,2,0,0,0,0,0,0,0.4942,0.0581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,0,0,2,16,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,25,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,1,1,3,3,2,2,2,1,1,1,1,8459,6370,15500,21441,31,1,15.75,2,0,,0,1,1,1,1,0,1,1,0,0,1,0,,,,0,,0,0,0,1,8451,8,8,8,0.845,1,1,1,0.0992,20948,0,,0,0,0,20948,3537,17411,1,1,1,4,0,5,62,8,36.25,12489,12489,0.666,3537,0.9432,8952,0.5968,1,1,1,0,5,3537,0.9432,732
1674639,3,3,3,45,0,1,1,1,0,2,0,0,0,4,1,3,3,1,3,1,2,1,1,0,0,1,0,0,1,8,0,2,4,4,7,0,2,4,4,1.135,200,-27,200,200,0,0,0,0,0,0,0,0,0,0,1,1.135,1.135,14,0,0,1,1,9,13,0,0,0,0,0,0,0,11,0,12875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,312,227,200,-27,3,3,3,2,0,,0,1,1,1,1,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,0.9811,312,85,1,0,0,0,227,0,227,1,1,1,0,0,1,,,,0,0,,0,,0,,0,0,0,0,,0,,476
812968,,,,43,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,6,0,2,2,4,5,0,1,1,3,,0,0,300,300,0,0,0,0,0,0,0,0,0,0,1,,,4,0,0,1,2,2,4,1,0,0,0,0,0,1,0,0,10832,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,442,442,300,0,,,,1,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,0,0,0,1.4733,442,442,1.4733,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,,0,,0,0,0,0,,0,,489
837858,,,,35,0,0,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0,0,2,0,1,0,0,1,0,5,1,1,2,2,4,1,1,2,2,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,6,0,1,1,2,3,5,1,0,0,0,0,0,1,3,1,2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,0,,0,0,0,0,0,,,,,1,1,1,0.1719,570,570,0.1719,0,0,0,0,0,0,1,1,1,0,0,9,,,,0,0,,0,,0,,1,1,1,0,,0,,459
